order_id,customer_id,risk_probability,action_taken,explanation,decision_threshold_used,model_version,timestamp
8bee35cf-cf34-4ab8-97ce-d8cb4fdf54ff,14e9a40c-48f4-4b52-8121-a603990cd08e,0.4349,flag_for_review,"Elevated risk driven by: customer's return history, COD payment, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
bdcbaaf7-7127-4c78-9115-87b254d5f282,d5adff28-034d-4e06-a674-681f43e80c97,0.7206,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, no prior return history available",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c45920a8-6434-4947-ba76-be20ce022ada,fece3053-752e-4f5a-b715-c3d8cb10cde7,0.055,auto_approve,Elevated risk driven by: customer's return history,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
29b67f10-7e55-4028-8758-c4c50a033454,3ecb19de-c2c2-4695-853a-66f9349c3a05,0.1287,auto_approve,"Elevated risk driven by: large discount, unusually low order value, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
237ac6b3-54df-46f9-8e6f-a5b3be24dd6e,0b3125cc-29c6-4f20-b1ef-8890454bd85d,0.2838,flag_for_review,"Elevated risk driven by: customer's return history, large discount, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f263197a-0836-4541-97f3-d141e29554f3,cdfac639-c4a1-4655-be5a-2d787e76f71c,0.2345,flag_for_review,"Elevated risk driven by: size-dependent item, large discount, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f4f02803-bac4-49d0-aad4-efe0c2927f14,cdfac639-c4a1-4655-be5a-2d787e76f71c,0.2714,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
786b6d66-948f-4296-a92f-80449f645b46,115b599a-217b-402c-bf2e-d673a28b8b6a,0.0686,auto_approve,"Elevated risk driven by: COD payment, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
364db9c4-c7d0-489c-ad2c-1698e3dcba9f,ae9132eb-6eff-473e-998e-0c039ce43cc7,0.1515,auto_approve,"Elevated risk driven by: home category, tier3 delivery area, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
6480073a-eabe-430d-ba7d-4f845937d17b,1a23a683-c22e-476b-84ea-7de5efdd8f6f,0.1776,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
74e473b6-0c9f-44c1-8c23-4410074ac271,21f3a00d-b7f7-4e5c-b2c7-c83a760cc691,0.1805,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c5174265-75cc-4195-ae9c-fb16411da428,2a7ba1e7-d8dd-4177-b84d-93a262f15e96,0.2198,flag_for_review,"Elevated risk driven by: customer's return history, size-dependent item, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
072a2667-c875-4820-91cf-748da3ed97bc,b3f33ef6-3953-4fa2-b5c0-493473e40312,0.0073,auto_approve,No strong individual risk drivers identified.,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
7a1b4e0b-fcdf-4c0b-a470-761edbaf41b7,ec513aca-b3ea-457e-b9fd-46a0fbbd0108,0.0191,auto_approve,"Elevated risk driven by: COD payment, large discount, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
7610a227-278f-4978-a73b-53ee5b8a3492,e7003096-072a-48a6-8f1e-8ff340a5abf6,0.0935,auto_approve,"Elevated risk driven by: large discount, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f2682394-29e7-499c-87f5-7ae54a21f8a6,7577f5f5-f434-4ba2-be8d-bc819a90aa7d,0.3467,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
00622b80-b5bd-43d5-8395-c34f0ccc8d3f,d6820024-4c8c-44b8-8098-59f8938ad61c,0.4184,flag_for_review,"Elevated risk driven by: customer's return history, size-dependent item, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
64f2d246-f576-4ba0-a69b-38e245c436ff,ecca868d-9892-4d64-ac00-1d79662da72e,0.4394,flag_for_review,"Elevated risk driven by: no prior return history available, first-time buyer, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
29326357-083e-4036-a3ff-e588934ef5cf,6a519818-5d7a-4c29-8335-36ddcbeecc4b,0.1257,auto_approve,"Elevated risk driven by: large discount, unusually low order value, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
fd2a5b68-276b-4f4d-b959-c2acae4d3918,1f06f63a-b4b1-4b03-bfcd-0334b93f8852,0.2897,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
0fb680dd-becb-4fd0-bca1-3c646b4136e1,a08bc761-e2d2-46cc-952a-3d23d15d5fac,0.05,auto_approve,"Elevated risk driven by: tier3 delivery area, unusually low order value, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c1d87f63-2c87-4012-8950-dfa2ca73ac13,6c56ea03-6f25-465a-8841-c114051cab81,0.1123,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
4738888a-9c63-4a78-b5ce-b284c15f8b12,51c62a9a-f387-47be-9870-79041d5914ef,0.0747,auto_approve,"Elevated risk driven by: beauty category, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
d004cf99-4651-458d-898a-d4ceefb95ed6,386639da-c4fb-436b-9ced-e6f3c7021453,0.0652,auto_approve,"Elevated risk driven by: COD payment, unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
dfc4ce22-41f2-4979-80c3-fe3e4c2ae4ac,3d51b281-7585-4d43-aefd-40a803a1bf4f,0.0477,auto_approve,Elevated risk driven by: COD payment,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c2a047d5-d63a-4f19-9145-00eb90e77277,fdebca3c-4db6-45f9-aecf-5b0e2d82bf66,0.1301,auto_approve,"Elevated risk driven by: unusually low order value, beauty category, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
0e541464-7b48-4d18-9241-8f3c180edd3c,eeb31956-eff1-4d4c-88b9-4562dc040f82,0.221,flag_for_review,"Elevated risk driven by: size-dependent item, tier3 delivery area, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
244383c2-ce61-4879-b0bd-f80f11e84b60,a34065c0-8e17-4d75-85a2-be877fdabce0,0.3511,flag_for_review,"Elevated risk driven by: COD payment, large discount, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
3933c303-5e5f-48b4-8fb4-6331a2605333,03155ba3-cd3a-4a32-9885-eaa1d5a0f4a0,0.2662,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c68db8c7-9a5f-4af0-a87a-78a6b4ee2103,e337d2a3-6032-4e1f-8ce4-a81121aa131e,0.3077,flag_for_review,"Elevated risk driven by: size-dependent item, large discount, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
efa69c11-a405-46cd-9f51-7d4715cfef35,0264a3d8-19e4-4ba6-8fef-821e2f029db1,0.0755,auto_approve,"Elevated risk driven by: unusually low order value, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
cf4377ae-1628-4c25-9b6c-0144dad6f944,babfffb7-a46f-4276-be6a-05750fb04212,0.2289,flag_for_review,"Elevated risk driven by: COD payment, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
671c846e-3c9f-4e59-a8f3-9c8d2b4aa569,64e412e8-0202-422c-955b-a7485b7b68e3,0.3931,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
b846e1c0-d12a-4f66-b5d0-3d92cba226ed,c098bafa-20a7-4c6c-9fce-d433c8e83be7,0.2081,flag_for_review,"Elevated risk driven by: size-dependent item, large discount, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
5274fbe1-1269-425d-8a6e-ef19103cba40,a5e935b1-2c69-4267-9bfb-173119adce52,0.0631,auto_approve,Elevated risk driven by: large discount,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
14a5c49a-36b1-4901-9ddd-8a351587ed77,31f344da-4c1e-47ec-af4b-557c14d0e8e0,0.2241,flag_for_review,"Elevated risk driven by: customer's return history, fashion category, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
26c65ef4-b7d6-4f06-8b20-17b97086cd67,3ec64305-084b-4dbf-ad10-b6692b139740,0.3959,flag_for_review,"Elevated risk driven by: COD payment, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
9f836182-c16a-4d3c-840c-cfe258d79a43,a5528de8-ca89-4d92-ab88-fb874b251fe0,0.2461,flag_for_review,"Elevated risk driven by: customer's return history, size-dependent item, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
fc560a75-bfd7-4daa-bf08-79285ecedff6,fd6cccad-5f4f-45ca-8142-59059b87515b,0.4933,flag_for_review,"Elevated risk driven by: size-dependent item, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
15302dcc-dda3-4f40-80b5-8de9231cdaeb,ae648879-94d9-43e9-9c34-e6de78357400,0.1941,flag_for_review,"Elevated risk driven by: COD payment, large discount, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
84b99801-fcb1-41ee-97ce-c79dabb303c4,939f477a-622d-443e-a4ab-1b6fbd126f85,0.1915,flag_for_review,"Elevated risk driven by: customer's return history, tier3 delivery area, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
23d5c790-07a2-4524-8ea0-a0df4fcd3852,cba1f52f-9905-4405-b96d-4c622c0b248e,0.194,flag_for_review,"Elevated risk driven by: customer's return history, COD payment, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
500d4e6f-d31d-4da7-b6e6-17a6463781a9,90d4ab83-9a96-4a21-9db9-c0621084e983,0.0128,auto_approve,Elevated risk driven by: COD payment,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e5cbaa6e-6fc6-47ba-9b63-6d48e98a8a6e,def5fd1b-56ba-47f8-b458-eca4da970bc5,0.2401,flag_for_review,"Elevated risk driven by: COD payment, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
754ed9de-bf8c-4568-9fad-8e5187633bc5,09f0bdb4-9a82-4836-9937-2f88cb2c1621,0.0097,auto_approve,"Elevated risk driven by: COD payment, large discount, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
17e3028b-2148-4988-b51a-2f0d61605de2,5a4e456a-7177-438a-a82d-59e0133f3eb9,0.1607,flag_for_review,"Elevated risk driven by: unusually low order value, fashion category, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c5f28120-0b70-4a14-b585-9e3401625432,551aee57-0df4-4a51-9afa-0babaf28b33a,0.1202,auto_approve,"Elevated risk driven by: size-dependent item, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
87ec5a0f-454d-449c-a223-3b5ab26f4619,80cef85a-5938-4801-9fa5-9b6c0de0cc08,0.1202,auto_approve,"Elevated risk driven by: unusually low order value, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e0fee604-0db4-4810-a9c0-6a5b36a25eaa,879efc3e-a486-44ac-a9cc-29dca850ccc1,0.0969,auto_approve,"Elevated risk driven by: large discount, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
956c855a-3089-4827-975f-293ea896e660,d2951b9d-49eb-4eef-8467-6d832ad3d8ac,0.2141,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
0cd0bfe7-a3ed-4fc4-99d3-87c5a8041641,fd6cccad-5f4f-45ca-8142-59059b87515b,0.0854,auto_approve,"Elevated risk driven by: COD payment, large discount, customer's order count",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
b6e829b2-9370-41e1-9526-c6c3872a1b20,147c1194-efc6-433e-b1e8-3f6c74aa4b79,0.3786,flag_for_review,"Elevated risk driven by: customer's return history, size-dependent item, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
b391d88c-70e5-4e05-8bad-4f245b7a3ed5,e46f6f26-c239-4aa1-9c65-1209e9e43c60,0.1718,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
fea4b9c5-e789-41b7-a1c9-c64ae0fac9a7,bdf5e5de-7033-4345-ac37-819738c0e957,0.1244,auto_approve,"Elevated risk driven by: COD payment, unusually low order value, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2964657e-10b7-40b5-a527-a7fbcd290cb2,551aee57-0df4-4a51-9afa-0babaf28b33a,0.2115,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
ae2fcdce-b42a-4e3b-a2a2-48ecb3a25594,eaeed0dd-7e1c-4258-9fdd-9985ad3d359d,0.0797,auto_approve,"Elevated risk driven by: COD payment, customer's return history, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
020b43c5-e417-48db-818d-1cc12aa4d8e9,fd6cccad-5f4f-45ca-8142-59059b87515b,0.0955,auto_approve,"Elevated risk driven by: unusually low order value, beauty category, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
6c721a30-cc79-47e7-bdc9-1553e5bc6145,1430da84-3676-4e2f-a20c-58786ed1d466,0.4738,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
81763b11-f4d1-4c54-8002-225743644baf,9e9db8b8-b527-46e0-9e4b-211ffcef38a3,0.1597,auto_approve,"Elevated risk driven by: large discount, size-dependent item, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
038a3c8a-8e94-45dd-84e4-28cb4dc82a1a,77ca1577-f639-4d21-9261-19447fa58bb0,0.7044,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, no prior return history available",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
41c3ec5c-f51d-4a2f-aca9-6c4268fedee8,fd6cccad-5f4f-45ca-8142-59059b87515b,0.2012,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
450e0577-1a28-455c-840d-1981d4ce5554,82715f5b-0eb8-4809-b878-05fd95a15158,0.3471,flag_for_review,"Elevated risk driven by: COD payment, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
723b393f-0b7b-40ae-b420-2c168e7acd24,6c56ea03-6f25-465a-8841-c114051cab81,0.0563,auto_approve,"Elevated risk driven by: large discount, customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
dce3e11b-06d1-453a-8388-c3bdde824d36,866a73ad-aed0-45a7-8aa9-0f977637a9ea,0.5439,flag_for_review,"Elevated risk driven by: large discount, size-dependent item, COD payment",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2dfe62e4-1d48-4b8f-9cb1-b811bc5fbb2f,afbedcf2-f5d0-441d-8f1d-dff0523a9d8e,0.1468,auto_approve,"Elevated risk driven by: large discount, beauty category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
dd31cad1-3db9-4ca1-b234-368c7853ff36,61e68552-c2ac-46ab-b349-d5252a071eca,0.0636,auto_approve,"Elevated risk driven by: home category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
ac348da1-0f7f-43c6-b34d-8e5ed69f7bb4,07a92d2c-8c2e-4fb1-85f3-8f78e6c7b100,0.1337,auto_approve,"Elevated risk driven by: COD payment, customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
4db2bab7-4cc0-40e6-bb50-628593dfd3d9,82b5cfde-f550-4737-af56-7ae9f8488101,0.4474,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
13f340d8-3384-45e5-8d3b-bb1850e4cf3f,937f81a2-0c57-467d-869e-aaae2412816a,0.0505,auto_approve,Elevated risk driven by: fashion category,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
af805a37-213b-4310-b8b5-9ec514dc2911,4b9cf822-a66f-42ab-b681-17e3444c7bd2,0.0835,auto_approve,"Elevated risk driven by: large discount, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
8268145b-02c2-4985-b06d-9005a1c8d509,cd41d912-6dd3-48f5-8321-ab579b72c57a,0.1707,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
b19552bd-5d8e-4218-aaf4-26400e968b67,50c93afd-1b89-4f33-8ccb-21eeea3f4048,0.0981,auto_approve,"Elevated risk driven by: unusually low order value, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
faf51dbf-798c-4043-9f4e-1672eabf1f0c,412fdcc8-a20c-4ee8-986c-d10d8bf4a971,0.2515,flag_for_review,"Elevated risk driven by: customer's return history, tier3 delivery area, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2b99ec57-77e0-4b02-aad8-7374b7ce3cde,9624258c-4f43-4c23-8a52-ae3657722b57,0.0847,auto_approve,"Elevated risk driven by: COD payment, home category, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
356004ef-4167-4fd0-bacc-b0c84dd859ef,eaeed0dd-7e1c-4258-9fdd-9985ad3d359d,0.0669,auto_approve,"Elevated risk driven by: no prior return history available, first-time buyer, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
ad61a7a5-9899-4b42-8ea5-ec344a7a6e17,6c361c11-ca46-4858-84ff-ccace7f3ec03,0.1466,auto_approve,"Elevated risk driven by: size-dependent item, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
47a273a4-1ab8-4c00-b3ac-deed97cff8e0,957f8462-6bb6-488c-8360-f0a6cde9bfec,0.0413,auto_approve,"Elevated risk driven by: tier3 delivery area, fashion category, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
55870eb1-99ee-46c0-845d-2ac4ab000e36,079ccc14-56e1-44f4-b53d-a66ed0eeac29,0.0347,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
9af63625-c9f2-4186-abc5-1d6949659268,fdebca3c-4db6-45f9-aecf-5b0e2d82bf66,0.2222,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
6c3bee27-2c6a-49c9-8ceb-455936836289,f199d728-1d9f-4f39-a327-e44d59807a12,0.4001,flag_for_review,"Elevated risk driven by: COD payment, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
185af27c-60ae-4494-b64d-aedd5467e31f,eeb31956-eff1-4d4c-88b9-4562dc040f82,0.0214,auto_approve,Elevated risk driven by: customer's return history,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
16c5f8f7-8149-448a-a732-397dded5afcb,55d5bc4c-7c8a-442f-b65c-64ab85db7d38,0.0141,auto_approve,Elevated risk driven by: customer's return history,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f0fd8b38-da74-4ceb-862d-8d37fe7ddcbf,e5a6b7a7-ed88-4924-9865-37d2498eaca8,0.2692,flag_for_review,"Elevated risk driven by: customer's return history, COD payment, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e1f3dcc0-baea-48fe-b962-61f647d07e33,82715f5b-0eb8-4809-b878-05fd95a15158,0.0658,auto_approve,"Elevated risk driven by: size-dependent item, tier3 delivery area, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f9ce9849-4c48-4e29-9313-ff92c0d8fe18,b6da0c58-e09f-4c64-b488-90dde3c22bf1,0.4101,flag_for_review,"Elevated risk driven by: size-dependent item, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
